<<<<<<< HEAD
strain(%),stress(MPa),stress_alpha,stress_beta,strain_t,stress_t,strain
0.497475,201.15,91.75019027689589,110.40048068560411,0.004962416817307064,202.1506709625,0.00497475
0.498812,201.152,91.75232317318691,110.40304714105308,0.0049757205456492795,202.15537031423997,0.0049881199999999995
0.500203,201.153,91.75404925398388,110.40512408660614,0.004989561409496581,202.15917334059,0.005002029999999999
0.501664,201.157,91.7572076975695,110.40892455491054,0.005004098587900285,202.16613225248003,0.00501664
0.503083,201.159,91.75941554044567,110.4115811915243,0.005018217657436637,202.17099673196998,0.005030829999999999
0.504622,201.16,91.76127680964092,110.41382080555911,0.005033530503280503,202.17509761520003,0.0050462200000000006
0.505754,201.16,91.76231033191362,110.41506441448637,0.005044793603449954,202.17737474639998,0.00505754
0.507396,201.158,91.76289714052714,110.41577050515286,0.005061130843078797,202.17866764568,0.00507396
0.50854,201.155,91.76257307317711,110.41538056382291,0.005072513025235835,202.177953637,0.0050854
0.510074,201.153,91.76306121807102,110.415967935149,0.005087775293435862,202.17902915322,0.00510074
0.511321,201.153,91.76419969636262,110.41733783476735,0.005100181933037672,202.18153753112998,0.00511321
0.512635,201.152,91.76494314687598,110.41823240832402,0.005113255001801939,202.1831755552,0.005126349999999999
0.514078,201.152,91.76626056147725,110.41981761708276,0.005127611302797875,202.18607817856,0.00514078
0.515295,201.15,91.76645922684449,110.42005666565554,0.005139718986186139,202.1865158925,0.00515295
0.516665,201.152,91.76862241287952,110.42265956792048,0.0051533486597964626,202.1912819808,0.00516665
0.517794,201.154,91.7705655960142,110.42499774674583,0.005164580565069096,202.19556334276,0.00517794
0.518919,201.156,91.7725051476961,110.42733155594394,0.005175772550684316,202.19983670364002,0.00518919
0.520079,201.161,91.77584536709936,110.43135075009062,0.005187312600242281,202.20719611719,0.005200789999999999
0.521328,201.167,91.77972313554432,110.43601676221567,0.005199737901265162,202.21573989776,0.00521328
0.522641,201.173,91.78365940814616,110.44075317078381,0.005212799720592956,202.22441257892999,0.00522641
0.523703,201.177,91.7864540717134,110.4441159125966,0.005223364448892786,202.23056998431,0.00523703
0.524803,201.183,91.79019597616956,110.44861844332044,0.005234307081811524,202.23881441948998,0.00524803
0.526022,201.191,91.79495911942011,110.4543498025999,0.0052464333687842115,202.24930892202002,0.0052602199999999995
0.527391,201.201,91.80077185656414,110.46134410934589,0.005260051640462372,202.26211596591003,0.005273910000000001
0.52853,201.21,91.80591840430078,110.46753680869924,0.00527138182158144,202.273455213,0.005285300000000001
0.529774,201.223,91.81298603802794,110.47604109799208,0.0052837563415617465,202.28902713602002,0.00529774
0.530858,201.235,91.819451402748,110.483820693552,0.005294539158557916,202.3032720963,0.00530858
0.532314,201.251,91.82808181585104,110.49420543228898,0.005309022168902906,202.32228724814001,0.00532314
0.533228,201.266,91.835761037714,110.50344562876599,0.00531811373169294,202.33920666647998,0.00533228
0.534388,201.285,91.84549030149563,110.51515258430437,0.00532965213875322,202.36064288580002,0.00534388
0.535833,201.3,91.85365494895203,110.52497688004799,0.005344025226849777,202.378631829,0.00535833
0.536954,201.318,91.86289267362501,110.53609238009503,0.005355175417949636,202.39898505372003,0.005369540000000001
0.538262,201.335,91.87184514954166,110.54686464815836,0.0053681854748431545,202.41870979770002,0.00538262
0.539319,201.351,91.88011212605183,110.55681207363818,0.0053786988298849875,202.43692419969,0.00539319
0.540546,201.369,91.88944727413936,110.56804480060065,0.005390902935950195,202.45749207474,0.00540546
0.541784,201.383,91.89696735982638,110.57709351289364,0.005403216300332029,202.47406087272,0.00541784
0.542846,201.401,91.90615206110796,110.58814521135206,0.005413779017134572,202.49429727246002,0.00542846
0.543938,201.417,91.9144516831534,110.59813191830665,0.005424639999425813,202.51258360146002,0.005439380000000001
0.545209,201.435,91.92382780331316,110.60941394583685,0.005437281159020541,202.53324174915,0.005452090000000001
0.546636,201.45,91.93197771344128,110.61922050855868,0.005451473678861745,202.55119822199998,0.00546636
0.547623,201.469,91.94155090962337,110.63073967224662,0.0054612899710315245,202.57229058187,0.0054762299999999995
0.548763,201.487,91.95080783265696,110.641878273153,0.005472627817749582,202.59268610580997,0.00548763
0.549876,201.505,91.96004024853134,110.65298738526867,0.005483697012504496,202.61302763380002,0.00549876
0.550966,201.521,91.9683390672535,110.66297312560647,0.005494537345037794,202.63131219285998,0.0055096599999999996
0.552094,201.538,91.9771291796313,110.67355002608875,0.005505755473692998,202.65067920572002,0.005520939999999999
0.553454,201.559,91.98795722843462,110.6865791194254,0.005519280709705039,202.67453634786,0.00553454
0.554319,201.581,91.99878904136153,110.69961274202846,0.005527883062434695,202.69840178338998,0.00554319
0.555549,201.6,92.00858583255528,110.71140095144473,0.005540115182243187,202.719986784,0.00555549
0.556807,201.619,92.0184084583746,110.72322024695544,0.005552625602040658,202.74162870533002,0.0055680700000000005
0.558059,201.638,92.02822581011179,110.73503319630821,0.005565076198308597,202.76325900642001,0.00558059
0.559009,201.657,92.0377669688768,110.74651381025325,0.005574523432294791,202.78428077913003,0.00559009
0.560332,201.677,92.04810612961438,110.75895463802561,0.005587679799986117,202.80706076764,0.00560332
0.561651,201.696,92.0579854492789,110.7708421516811,0.005600796217996162,202.82882760096,0.00561651
0.562647,201.717,92.06848213003288,110.78347251895711,0.005610700540943701,202.85195464899,0.00562647
0.563873,201.736,92.07827673614965,110.79525809913035,0.0056228918720523475,202.87353483528,0.00563873
0.565034,201.756,92.08846846766541,110.8075215293746,0.005634436706828564,202.89598999704,0.00565034
0.566248,201.77,92.09597030530547,110.81654828429456,0.005646508424245535,202.9125185896,0.00566248
0.567351,201.791,92.10656575676536,110.82929749964465,0.0056574762586153,202.93586325641002,0.0056735100000000005
0.568734,201.81,92.1165049853472,110.84125710005277,0.0056712281420728105,202.9577620854,0.00568734
0.569733,201.831,92.12700560469709,110.85389220653292,0.005681161597516923,202.98089781123,0.0056973300000000004
0.570955,201.851,92.13725425339403,110.86622412365598,0.005693312296733032,203.00347837705,0.00570955
0.572064,201.871,92.14739958966358,110.87843172777643,0.005704339276496337,203.02583131744,0.00572064
0.573145,201.893,92.15843241353232,110.89170722131769,0.005715087730365931,203.05013963485,0.00573145
0.574177,201.916,92.1698770244409,110.90547820687914,0.005725348866231302,203.07535523132,0.00574177
0.575516,201.942,92.1829726762137,110.92123584450633,0.005738662334226812,203.10420852072002,0.0057551600000000005
0.576547,201.964,92.1939603603868,110.93445702269322,0.005748913285518371,203.12841738308,0.00576547
0.577771,201.99,92.20695115468956,110.95008848821047,0.005761083046646887,203.15703964290003,0.00577771
0.579024,202.016,92.21996882770118,110.96575229613885,0.005773540990212923,203.18572112384,0.0057902399999999994
0.580172,202.041,92.2324340069741,110.98075130354592,0.005784954835792298,203.21318531052,0.00580172
0.581378,202.067,92.24540914861471,110.99636393464527,0.005796945198761887,203.24177308326,0.005813779999999999
0.582379,202.093,92.25819654065549,111.01175065181452,0.005806897289684594,203.26994719247,0.00582379
0.583612,202.122,92.27256655353071,111.02904169310932,0.0058191558229873435,203.30160824664003,0.00583612
0.585187,202.149,92.28633762452247,111.04561204410757,0.005834814314839554,203.33194966863002,0.00585187
0.586172,202.177,92.3000242183648,111.0620807460752,0.005844606961316577,203.36210496444,0.00586172
0.587378,202.203,92.31300081246309,111.07769512487691,0.005856596609061148,203.39069593733998,0.0058737799999999995
0.58859,202.238,92.33009207415991,111.0982605700401,0.005868645761970115,203.4283526442,0.0058858999999999995
0.590077,202.269,92.34560999259915,111.11693285453087,0.005883428641508998,203.46254284713,0.00590077
0.591329,202.294,92.35817323212117,111.13204985513887,0.005895875119788639,203.49022308726003,0.00591329
0.59272,202.318,92.37040783422292,111.14677141537709,0.005909703253847181,203.5171792496,0.0059272000000000005
0.593947,202.343,92.38294869270942,111.16186148550057,0.005921900881237855,203.54481017820999,0.00593947
0.595175,202.365,92.3941210331973,111.1753048555527,0.0059341083006828575,203.56942588875,0.0059517500000000004
0.596655,202.385,92.4046119429765,111.18792827877347,0.0059488206277194455,203.59254022174997,0.00596655
0.59774,202.405,92.41474025223737,111.20011539476263,0.005959606216453279,203.61485564699998,0.005977400000000001
0.598963,202.424,92.42453895672598,111.21190590639401,0.005971763473324638,203.63644486312,0.00598963
0.600263,202.441,92.43349543247926,111.22268298735075,0.005984685988245467,203.65617841983,0.00600263
0.601488,202.449,92.43827378890023,111.22843265221978,0.005996862820643002,203.66670644112,0.00601488
0.602754,202.457,92.4430899088616,111.23422775691841,0.006009447048365473,203.67731766578,0.0060275400000000005
0.604017,202.47,92.45018642285663,111.24276679704334,0.0060220012978444955,203.69295321989998,0.00604017
0.605093,202.484,92.457567847638,111.25164866248198,0.0060326966386272385,203.70921651012,0.0060509299999999995
0.60635,202.497,92.46465913997302,111.260181419527,0.006045190957849583,203.72484055950002,0.0060634999999999994
0.607587,202.512,92.47264545394579,111.26979113149424,0.006057486328821079,203.74243658544003,0.00607587
0.608809,202.526,92.48016151467448,111.27883500066555,0.00606963245631662,203.75899651534002,0.006088090000000001
0.610079,202.54,92.4877218556091,111.28793215099093,0.006082255525777431,203.7756540066,0.00610079
0.611178,202.557,92.49649508491858,111.2984887365414,0.006093178824999174,203.79498382145997,0.00611178
0.612414,202.576,92.50630774458526,111.31029604005475,0.0061054636668285665,203.81660378464,0.00612414
0.613655,202.595,92.51612521501865,111.32210913223136,0.006117798052787286,203.83823434725,0.006136549999999999
0.615047,202.614,92.52608175981537,111.33408956876461,0.006131633057298941,203.86017132857998,0.00615047
0.616247,202.635,92.53677529857957,111.34695680987043,0.006143559631701693,203.88373210845,0.00616247
0.617461,202.655,92.54702527043558,111.35929031911442,0.0061556252047319186,203.90631558955,0.0061746100000000005
0.618643,202.673,92.55633267015789,111.37048965723214,0.006167372599722475,203.92682232739003,0.006186430000000001
0.619891,202.691,92.5657009799946,111.38176228681539,0.006179775790852887,203.94746326681,0.006198909999999999
0.621054,202.713,92.57681804709708,111.39513914792296,0.006191334074879312,203.97195719502002,0.00621054
0.622247,202.731,92.58613617300507,111.40635139256493,0.006203190370160438,203.99248756557,0.00622247
0.62348,202.748,92.59503460242951,111.41705862797053,0.006215444046483483,204.0120932304,0.0062348
0.624683,202.764,92.60344890784711,111.42718333027291,0.006227399435114866,204.03063223812,0.00624683
0.625988,202.785,92.61424082200976,111.44016894379023,0.006240368335973976,204.0544097658,0.00625988
0.627103,202.806,92.62485809445187,111.45294441572811,0.006251448911129042,204.07780251018,0.0062710299999999995
0.628054,202.826,92.63486788483219,111.46498892120778,0.006260899600633614,204.09985680603998,0.00628054
0.629193,202.842,92.643224027358,111.475043637702,0.006272218447701196,204.11826766506,0.00629193
0.630337,202.862,92.65341186381309,111.48730238112688,0.006283586853460761,204.14071424493997,0.00630337
0.63166,202.88,92.66285126047185,111.49866054752812,0.00629673389582084,204.16151180799997,0.0063166
0.632697,202.895,92.670657271831,111.508053306319,0.006307038750743691,204.17871057815,0.0063269699999999995
0.633649,202.915,92.68066887512374,111.52009999322628,0.006316498851937327,204.20076886835,0.00633649
0.634996,202.934,92.69058771825623,111.53203506438382,0.006329883947266282,204.22262278264003,0.00634996
0.636221,202.955,92.7013079300897,111.54493440046033,0.006342056576997126,204.24624233055002,0.00636221
0.637332,202.977,92.71238011617082,111.55825725746921,0.006353096278770656,204.27063737364,0.00637332
0.63833,202.997,92.72243487629504,111.57035587380497,0.006363013026678355,204.2927907501,0.0063833
0.639503,203.018,92.7331078413762,111.5831983591638,0.006374668557568456,204.31630620054,0.00639503
0.640641,203.04,92.7442055543815,111.59655193201851,0.00638597618063955,204.3407574864,0.00640641
0.642,203.07,92.75916145004287,111.61454794995717,0.006399479580567827,204.37370940000002,0.00642
0.64303,203.096,92.77198728471386,111.62998092408614,0.006409713824018407,204.40196820879999,0.0064303
0.644273,203.126,92.78683690735626,111.64784906662376,0.006422064329802999,204.43468597398,0.00644273
0.645305,203.154,92.80057871448251,111.66438420521747,0.006432318213886345,204.46496291969999,0.00645305
0.646854,203.183,92.8152543586178,111.68204300420217,0.006447708778603088,204.49729736281998,0.00646854
0.647805,203.215,92.83074929533326,111.70068763541673,0.006457157613507352,204.53143693074998,0.00647805
0.648693,203.243,92.84435913399888,111.7170639799911,0.006465980419754132,204.56142311398997,0.006486929999999999
0.650088,203.271,92.85843694984425,111.73400342863573,0.00647984041426673,204.59244037847998,0.00650088
0.651286,203.296,92.87096286667918,111.74907551988079,0.006491742965910679,204.62003838655997,0.0065128600000000005
0.652554,203.324,92.88492414855511,111.76587474640489,0.006504340837863995,204.65079889496,0.00652554
0.653618,203.346,92.89595644861666,111.77914960966334,0.006514911800387738,204.67510605828,0.00653618
0.654417,203.372,92.90857172111693,111.79432922012307,0.006522849883932302,204.70290094124002,0.00654417
0.655457,203.395,92.92003912876989,111.80812763638012,0.0065331822136819795,204.72816676515,0.006554569999999999
0.65681,203.417,92.93133888064705,111.82172431705295,0.006546624017504229,204.7530631977,0.0065681
0.658462,203.436,92.94154440748771,111.83400434683229,0.006563036085834877,204.77554875432,0.00658462
0.659495,203.456,92.95163548469033,111.84614666250968,0.006573298459002263,204.7977821472,0.0065949500000000005
0.66119,203.49,92.96873431555528,111.86672121544473,0.006590137265208805,204.835455531,0.0066119
0.662916,203.511,92.97992287701446,111.88018410374552,0.006607283746415909,204.86010698075998,0.006629159999999999
0.664035,203.531,92.99009415410617,111.89242292174386,0.006618399992844612,204.88251707585002,0.006640350000000001
0.665154,203.551,93.00026563435021,111.9046619841898,0.006629516115703532,204.90492761854,0.00665154
0.666468,203.568,93.00924680200613,111.91546877623392,0.0066425692067875195,204.92471557824004,0.006664679999999999
0.668569,203.6,93.02580894118138,111.93539754281862,0.006663439891109345,204.961206484,0.006685689999999999
0.66982,203.625,93.0383877261568,111.95053324884317,0.006675866731377816,204.98892097499998,0.0066982
0.670559,203.641,93.04638132576946,111.96015172742051,0.006683207534088805,205.00653305318997,0.00670559
